wav_filename,wav_filesize,transcript
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791705.wav,161,Wangoni ni maarufu sana katika kuimba misibani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791711.wav,138,wanafunzi wengi walishindwa kuendelea na masomo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791714.wav,203,Nilipenda makala kwa sababu kulikuwa na uhuru zaidi wa kiuandishi kuliko kwenye habari
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791717.wav,194,Hifandhi nyingine ambayo ni kivutio kwa watalii ni mbuga ya Serengeti
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791731.wav,184,hifadhi ya kisiwa cha rubondo inapatikana mkoani geita na kagera
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791734.wav,207,Mkutano huu pia ukaazimia kuwa wawakilishi katika sekta ndogo za utalii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791747.wav,156,serikaoli inatakiwa kuwaandaa watalii wa kesho
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791748.wav,151,Hifadhi hiyo iko katika Mkoa wa Arusha na Mkoa wa Manyara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791750.wav,150,Hivyo kipaumbele kikatolewa kwa wanawake na watoto
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791763.wav,121,Baadhi ya maeneo ya Matombo na Kiroka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791770.wav,139,Na ile ya Morogoro jumla ya kilomita zake ni
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791780.wav,144,Ikiwa na jumla ya wanachama hamsini na tatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791781.wav,176,Chama hicho kilianzishwa mwaka wa elfumoja mia tisa ishirini na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791784.wav,157,Wamasai huamini kwamba Mungu aliwapa ngombe wote duniani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791804.wav,138,wananchi wa burundi wanamshukuru sana hayati mkapa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791805.wav,138,Tangu anapozaliwa hadi kufikia umri wa mtu mzima
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791806.wav,156,messi na ronaldo ni wachezaji wawili pekee ambao wametwaa tuzo nyingi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791817.wav,268,Wamisionari wa Kisabato walifika Ujitani muda mrefu kueneza dini hiyo pamoja na kujenga shule
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791818.wav,186,Makinda amesema hayo jana jijini Dodoma katika Kongamano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791831.wav,167,Baadhi ya nchi nyingine ambazo zina hifadhi kubwa katika bara la Afrika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791833.wav,157,pep guardiola akaendelea kupata mafanikio kwenye soka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791851.wav,145,Idadi hii ya watu inaongeza msongamano wa watu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791853.wav,205,Kinjekitile alikuwa ni ishara ya upinzani dhidi ya utawala wa kikoloni wa ujerumani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791854.wav,182,Kipchoge Keino alisaidia kuanza ubingwa wa mbio za masafa marefu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791855.wav,153,katika familia ya mke wake huyo kwa muda fulani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791872.wav,222,Wananchi wa maeneo haya wamekuwa wakifukua na kuchukua mawe kwa ajili ya kujengea
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791873.wav,197,Kama vile Saudi Arabia na Iraq pamoja na Irani na mataifa mengine
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791875.wav,124,vivutio vingi havina barabara za moja kwa moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791887.wav,186,Majina haya ni baadhi kati ya majina mengi ya Wapare yakiwa na maana mbalimbali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791892.wav,255,Aishi Manula anashikilia rekodi ya kutwaa tuzo za kipa bora wa Ligi Kuu Bara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791893.wav,230,Tulimfikisha mbele ya Mwalimu Nyerere na akatamka maneno yanayotumika au yanayohusu Mwenge wa Uhuru
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791894.wav,186,Salamu ya kawaida ni Habari Habari yako Habari za saa hizi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791896.wav,179,Corona ni ugonjwa wa kuambukiza unaosababishwa na virusi vya hewa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791907.wav,190,Amin alishikilia kuwa Uganda inamuhitaji na kamwe hakuonyesha kujuta
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791908.wav,145,asilimia nyingi ya wananchi wa tanzania wanamuogopa mungu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791909.wav,220,Wananufaika kwa kiasi kikubwa sana na uwepo wa shughuli hii ya uchimbaji wa Tanzanite
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791910.wav,236,kocha aliyeipa taji la pili la dunia Uruguay alikuwa fernando fussile
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791913.wav,190,Tofauti na sasa ambapo walinzi au beki ni wengi kuliko washambuliaji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791914.wav,127,msimu wa kwanza haukuwa mzuri kwake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791917.wav,133,na kufanya mwili kupambana kirahisi na magonjwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791922.wav,197,Anasema kuwa nafasi ya wanawake huwa kana kwamba tayari imeshachorwa na jamii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791923.wav,122,Wanyamapori ni wengi na wa aina mbalimbali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791925.wav,202,Mbwana ni nahodha wa timu ya taifa ya Tanzania Taifa Stars
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791930.wav,194,Hata hivyo mtindo uliopendelewa ni wa mistari katika kitambaa hicho
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791933.wav,167,Hili ni jambo ambalo linaonekana kuwa la ajabu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791943.wav,211,Ukizingatia mara nyingi katika kuoana wanawake wa Kikushi waliolewa sana na Warangi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791944.wav,127,Kwa ajili ya soko la India na kwingineko duniani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791962.wav,219,Kilele kikabadilishiwa jina na kuwa Uhuru likiwa na maana ya Kilele cha Uhuru
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791966.wav,153,Kiuhalisia ni kwamba makazi salama huchangia afya nzuri
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791967.wav,144,Waliteka silaha zao walizokuwa nazo maaskari
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791968.wav,148,Bila kusahau timu yake ya taifa ya Uganda anacheza kama kiungo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791980.wav,167,reli ya tazara inapita katika ya hifadhi ya kitulo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791983.wav,186,Mpaka wa Namanga uliopo mkoani Arusha kaskazini mwa nchi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791996.wav,150,Kama hauna kitu utapigwa sana na ndugu wa mtoto wa kike
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791998.wav,159,dunia aliwapa brazil ubingwa wa mwisho wa kombe la dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29791999.wav,101,Ni hifadhi ndogo kuliko zote nchini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29792001.wav,130,jamii ya wasambaa inasemekana kupanuka sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796934.wav,205,Na sio kutiririsha maji tu bali ni maji safi na salama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796935.wav,136,watu wengi walitakiwa kuhamishwa kwa muda mfupi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796939.wav,220,Uhalisia uhalali na historia yake ndivyo vinafanya mji huo kuwa na umuhimu wa kipekee
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796945.wav,156,msitu wa amazon unaweza kupoteza miti mingi sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796946.wav,133,mwinyi alikuwa ni waziri wa afya wa tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796948.wav,249,Na hawakuambiwa kuwa wanakwenda kulima mkonge walikubali na hatimaye hawakukuta hata kimoja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796949.wav,144,Waliamini dawa fulani ambazo waliziweka shambani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796951.wav,188,Akitokea katika ukuu wa wilaya alioupata mwaka elfu mbili na sita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796970.wav,139,kisiwa ngezi ni hifadhi yenye misitu mikubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796971.wav,168,Amin alikimbilia Libya ambapo alikaa kwa karibu miaka kumi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796972.wav,197,Bali walitamani kumuona kwa Mara ya mwisho yule aliyejiita mtetezi wa wanyonge
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796981.wav,199,Wakuu wa Majeshi Wastaafu Jeneral David Msuguri na Joseph Waitara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796983.wav,207,Wapo walioaminishwa kwamba virusi hivi vinatokana na Chanjo ya polio na Kadhaika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796985.wav,161,blob anawezo kuwasiliana na binadamu kwa vitendo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796987.wav,168,Alijifanya rais wa Uganda tangu mwaka elfu moja mia tisa na sabini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29796989.wav,122,alikuwa mtafutaji wa amani Afrika Kusini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797001.wav,124,Magufuli alijiunga na Chuo Kikuu cha Dar es Salaam
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797012.wav,217,zinedine zidane alikuwa kiungo nyota sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797030.wav,150,Soko moja la Afrika Mashariki ni jungu kuu halikosi ukoko
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797031.wav,199,Edward Ngoyai Lowass ni mbunge wa Bunge la Tanzania Jimbo la uchaguzi Monduli
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797033.wav,199,Walimu waweze kusahihisha na kutoa matokeo ya wanachuo hao wenye ulemavu wa macho
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797034.wav,176,Kiwango chake cha mchezo hakipungui na badala yake kinaongezeka kila uchao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797050.wav,163,ushauri aliyoupata kwa baba wa taifa aliufanyia kazi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797052.wav,163,Utajiri wa msitu huu ni kwa aina tofauti za ndege
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797053.wav,130,Watoto wawili wa kaka yangu wamezaliwa hapa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797054.wav,136,kwa madai kuwa baraza hilo lilikuwa likichanganya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797066.wav,203,Je mtabeba vyakula vyenu wenyewe vya kujipikia au hakuna ulazima huo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797070.wav,173,Walilala kwenye hako kajumba kesho yake waliamka saa nne wapo nje
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797071.wav,167,Ilianzia huko Ulaya kwa kiasi fulani kutokana na sababu za ubinadamu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797074.wav,194,Ukizaa watoto mapacha ni mkosi hivyo lazima ufanye mpango wa kuondoa mikosi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797082.wav,167,Eneo hilo limekuwa kivutio kikubwa cha watu kwenda kufanya matambiko
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797088.wav,174,Waandishi wa kitabu hicho ambao walikuwa uwanja wa vita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797089.wav,180,Ni jina ambalo wekundu hawa wa msimbazi wana kumbukumbu nalo sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797105.wav,157,Vibungi vya vivuli vinavyopendwa pia na tembo wa Mikumi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797108.wav,148,vikundi vingi vya utafiti vilianza kuundwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797136.wav,191,Katika mkakati wa kuboresha ni lazima kuanza kwa kuangalia namna ya kuboresha miundombinu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797137.wav,136,watanzania watamuelewaje wakati yeye ni raisi wa nchi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797138.wav,142,blob anayafuraia mazingira anayoishi kila siku
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797139.wav,171,Hayo yalipangwa na Marekani kwa ushiriki wa karibu na askari wa Ghana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797140.wav,199,Utafiti mkubwa wa glovu bora begi bora viatu vizuri na hata chupi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797159.wav,153,Kuzuia ndege za Libya zisiendelee kupeleka vifaa vya kivita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797162.wav,168,Mwezi Septemba aliandika kwenye Instagram sababu iliyomfanya kurejea
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797178.wav,167,Marekebisho yake ya sheria hii inayatambua majengo yote yaliyojengwa kabla
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797181.wav,232,Mama aliye na maambukizi ya homa ya ini B kumuambukiza mtoto wakati wa kujifungua
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797185.wav,128,Hali halisi Kilimanjaro ni zaidi ya mlima tu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797187.wav,127,Urais wa chama hiki ulitolewa kwa Jomo Kenyatta
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797205.wav,144,Wanafunzi hao walikuwa wakihubiri kwa bidii katika eneo hilo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797206.wav,167,Mambo hayo yalikuwa yakifanyika wakati wa mapumziko na matukio fulani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797207.wav,196,Wandengereko ni kabila la watu wa Tanzania wanaoishi kusini mwa Dar es Salaam
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797208.wav,156,Watu wanakimbilia ufukweni kwa ajili ya kupunga upepo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797209.wav,190,Ila ukiwakosea bila kujua hukusamehe hata kabla hujaomba msamaha
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797245.wav,145,Wanaume wapo asilimia arobaini na nane nukta saba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797248.wav,186,nchi ya gabon na guinea ya ikweta walikuwa wenyeji wa michuano hiyo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797249.wav,188,Ingawa serikali za Tanzania na Kenya zimeweka mipango kuwahimiza Wamasai
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797261.wav,145,crespo alitamba sana kipindi anacheza soka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797262.wav,179,Mlima Kilimanjaro ndiyo mlima mrefu zaidi nchini na barani Afrika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797263.wav,157,rais magufuli alifariki dunia mwezi machi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797272.wav,111,kuzaliwa kwake anakutana na changamoto nyingi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797283.wav,153,Na kuyakabidhi kwa mataifa washindi wa vita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797285.wav,207,maonesha ya nanenane yanatoa nafasi kwa washiriki wageni kuonesha ubunifu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797287.wav,161,Baadhi ya vivutio hivyo ni mbuga za wanyama kama serengeti manyara na mikumi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797289.wav,148,kiwango cha matumizi kilizidi sana kiwango cha mapato
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797310.wav,188,Bado tupo kwenye mpango wa kuongeza vivutio zaidi vya aina fulani za masaji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797312.wav,165,Hifadhi ya Taifa ya Tsavo Magharibi ina milima zaidi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797315.wav,176,Hapo awali Njombe ilikuwa ni wilaya ndani ya mkoa wa Iringa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797317.wav,186,Shule ya sekondari ya Elboro mkoani Arusha kaskazini mwa Tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797353.wav,99,tanzania kuna ushirikiano wa kila aina
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797357.wav,153,mama yake alikuwa mganga aliyetibu watu kwa mitishamba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797368.wav,142,utawala wa kitemi ulishamiri maeneo mengi afrika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797370.wav,142,Rahisisha maisha yako kwa kuwa na mavazi sahihi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797373.wav,130,raisi kikwete alikuwa mbunge wa jimbo la chalinze
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797375.wav,124,makumusho yamebeba historia kubwa ya nchi yetu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797377.wav,142,Baada ya hapo alijiunga na Shule ya Sekondari ya Ngambo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797384.wav,165,Mkoa wa Mara ulianzishwa tarerhe moja mwezi wa tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797387.wav,209,Mark Mahela alitekwa jana usiku saa chache tu baada ya kuwatangazia wafanyakazi wake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29797388.wav,157,Safari ya maisha ya sheikh Abeid Aman Karume iliishia hapo
